txId,count_predecessors_t,count_successors_t,mean_predecessor_betweenness_t,mean_predecessor_asymmetry_t,std_predecessor_degree_t,mean_successor_betweenness_t,mean_successor_asymmetry_t,std_successor_degree_t
20791425,1,1,0.007585298196948682,0.0,0.0,0.007533518261673601,-0.3333333333333333,0.0
18991011,0,2,0.0,0.0,0.0,0.0,1.0,43.5
121855883,2,0,0.0,-1.0,1.0,0.0,0.0,0.0
121850168,1,1,0.002086228623445452,0.0,0.0,0.0020221914008321774,0.0,0.0
71142509,1,1,0.002059639389736477,0.0,0.0,0.001984743411927878,0.0,0.0
9002398,1,2,0.0012956541840036986,-0.3333333333333333,0.0,0.0006445908460471567,0.5,1.0
71695266,1,1,0.001292417938049006,-0.3333333333333333,0.0,0.0012875635691169671,0.0,0.0
121850671,1,1,0.0009375866851595007,0.0,0.0,0.000859454461396209,0.0,0.0
121850673,1,1,0.0008985205732778547,0.0,0.0,0.0008212095590736367,0.0,0.0
121459074,1,2,0.0033978270920018492,0.0,0.0,0.0016932501155802126,0.5,33.5
28563909,1,1,4.368932038834951e-05,0.0,0.0,4.045307443365696e-05,0.0,0.0
121677236,1,1,4.207119741100323e-05,0.0,0.0,3.883495145631068e-05,0.0,0.0
121711135,1,1,6.865464632454923e-05,0.0,0.0,6.356911696717522e-05,0.0,0.0
121711141,1,1,6.611188164586222e-05,0.0,0.0,6.1026352288488205e-05,0.0,0.0
121475689,1,1,0.0051451687471104944,-0.3333333333333333,0.0,0.005128756356911696,-0.3333333333333333,0.0
9006332,1,2,0.005136846971798428,0.0,0.0,0.0025562875635691167,0.5,0.0
121464358,1,1,0.00411160119897984,0.0,0.0,0.004255894590846047,-0.3333333333333333,0.0
37313658,0,4,0.0,0.0,0.0,0.0,1.0,35.83556194620087
121849873,2,0,0.0,-1.0,1.5,0.0,0.0,0.0
121465717,1,1,0.0010171984282016644,-0.3333333333333333,0.0,0.0010565350371175614,-0.3333333333333333,0.0
121466000,1,2,0.0010605640314378178,0.0,0.0,0.000645342117429496,0.48717948717948717,77.0
121494154,1,2,0.00790453074433657,-0.3333333333333333,0.0,0.004032420249653259,0.48717948717948717,77.0
88618556,1,1,0.007883032824780397,-0.3333333333333333,0.0,0.007860380028664817,-0.3333333333333333,0.0
85577560,1,0,2.8895053166897826e-05,0.3333333333333333,0.0,0.0,0.0,0.0
8962858,1,2,0.003540915395284327,-0.3333333333333333,0.0,0.0017620203421174294,0.5,0.0
9001861,1,2,0.004686609864603392,0.0,0.0,0.0023092926490984743,0.5,0.5
118265330,1,1,0.00468423485899214,-0.3333333333333333,0.0,0.004585760517799352,-0.3333333333333333,0.0
9005218,1,2,0.0014438280166435506,0.0,0.0,0.0007191400832177531,0.33333333333333337,1.0
9004742,1,0,0.001441978733240869,-0.3333333333333333,0.0,0.0,0.0,0.0
9005407,1,2,0.005983098216107924,-0.3333333333333333,0.0,0.003040488477381681,0.5,0.5
79999280,1,1,0.006087840961627369,-0.3333333333333333,0.0,0.006205501618122977,-0.3333333333333333,0.0
121540279,1,1,0.005525636593597758,-0.3333333333333333,0.0,0.00551872399445215,-0.3333333333333333,0.0
121540293,1,2,0.005545076282940361,0.0,0.0,0.002735745454192056,0.5,0.0
41320762,8,4,5.10810917261539e-06,-0.28836996336996334,2.1758618981911515,8.81464696498556e-06,0.012499999999999997,2.179449471770337
71691960,1,1,0.0031185852981969486,0.0,0.0,0.003110263522884882,0.0,0.0
118274250,1,1,0.0031144244105409153,0.0,0.0,0.0031061026352288486,0.0,0.0
8947493,0,2,0.0,0.0,0.0,0.0,0.33333333333333337,0.0
8947489,3,0,0.0,-1.0,0.0,0.0,0.0,0.0
121540432,1,2,0.004664817383263985,0.0,0.0,0.002303398058252427,0.33333333333333337,43.0
8986244,1,2,0.004636615811373093,-0.3333333333333333,0.0,0.002275196486361535,0.5,1.0
88530617,1,1,0.0018844197873324085,-0.3333333333333333,0.0,0.0018132223763291724,0.0,0.0
122067296,1,1,0.0018474341192787794,0.0,0.0,0.0017807914248043697,0.0,0.0
121657074,2,2,3.719793074855488e-06,-0.1,2.5,0.0,0.5,0.0
121657082,3,1,8.400894732207714e-06,-0.0507936507936508,7.788880963698615,2.2741782797261294e-06,0.8666666666666667,0.0
121553591,0,2,0.0,0.0,0.0,1.61927993643204e-06,0.23333333333333336,3.5
121553589,1,2,0.0,-1.0,0.0,2.3127612124375877e-07,0.0,0.0
121849932,1,1,3.814147018030513e-05,0.0,0.0,3.1206657420249653e-05,0.0,0.0
121849944,1,1,3.467406380027739e-05,0.0,0.0,2.773925104022191e-05,0.0,0.0
121486682,1,2,0.005420711974110032,0.0,0.0,0.0027493065187239943,0.27083333333333337,6.5
121801018,15,1,0.0034386037910309752,-0.3254742547425475,9.606941934524915,0.0,1.0,0.0
121456703,1,1,0.0006828478964401294,-0.3333333333333333,0.0,0.0006752196024040684,0.0,0.0
87929982,1,1,0.0006777623670827554,0.0,0.0,0.0006726768377253813,-0.3333333333333333,0.0
8996358,0,2,0.0,0.0,0.0,0.0,0.75,0.5
8996355,3,0,0.003913391893974418,-0.5555555555555555,0.4714045207910317,0.0,0.0,0.0
121480961,1,2,0.005231074810362836,-0.3333333333333333,0.0,0.002673948220064725,0.33333333333333337,34.0
88618910,1,1,0.0063037447988904295,-0.3333333333333333,0.0,0.0,1.0,0.0
121711075,2,0,1.3536421303411595e-05,0.0,0.0,0.0,0.0,0.0
8990496,1,2,0.006376695697084047,0.0,0.0,0.0031838357081075525,0.5,1.0
8990361,4,0,0.005753525196486362,-0.3333333333333333,0.0,0.0,0.0,0.0
121849714,1,1,3.239485440132689e-05,0.0,0.0,3.054371986410821e-05,0.0,0.0
121849725,1,1,3.305594082293111e-05,0.0,0.0,3.0513176144244102e-05,0.0,0.0
8998570,1,2,0.005340268146093389,0.0,0.0,0.002639833545982413,0.5,1.0
118265979,1,1,0.005309292649098474,-0.3333333333333333,0.0,0.005284558483587609,-0.3333333333333333,0.0
121473085,1,2,0.004989135460009246,0.0,0.0,0.0024834720295885343,0.5,0.0
50745126,1,1,0.0049817383263985205,-0.3333333333333333,0.0,0.004959546925566343,0.0,0.0
121505820,1,2,0.008001155802126675,0.0,0.0,0.003973185390661119,0.33333333333333337,0.5
121505834,1,2,0.007982894128525196,-0.3333333333333333,0.0,0.0039631299121590385,0.33333333333333337,43.0
121540362,1,1,0.00658298659269533,0.0,0.0,0.006587378640776699,0.0,0.0
121540383,1,1,0.006562503326257371,0.0,0.0,0.006566668378966113,0.0,0.0
121711829,7,8,9.187944902214986e-06,-0.190844869416298,4.2378277069118075,4.201975019465888e-06,0.2003205128205128,5.522680508593631
121303819,0,1,0.0,0.0,0.0,4.859228160199034e-06,0.9591836734693877,0.0
8851508,1,1,0.002767221451687471,0.0,0.0,0.002722838650023116,0.0,0.0
121505343,1,1,0.006622515025427647,0.0,0.0,0.006685621821544151,-0.3333333333333333,0.0
121505754,1,2,0.006612715350579428,0.0,0.0,0.003432327785483125,0.3205128205128205,76.5
121487828,1,2,0.007128525196486361,0.0,0.0,0.0036111881645862227,0.5,0.0
79042663,1,1,0.007122934307400327,-0.3333333333333333,0.0,0.007209431345353675,0.0,0.0
8989093,1,2,0.005489135460009246,0.0,0.0,0.002732431807674526,0.33333333333333337,0.5
8989090,4,0,0.0066045703586156655,-0.3333333333333333,0.0,0.0,0.0,0.0
88628361,1,1,0.0004983818770226537,0.0,0.0,0.0004956412723403015,0.0,0.0
121493126,1,2,0.005717984281091077,0.0,0.0,0.002928311691256675,0.4696969696969697,15.5
82172289,1,1,0.005706888580674988,-0.3333333333333333,0.0,0.005671521035598705,-0.3333333333333333,0.0
121591309,1,1,0.0,0.0,0.0,0.0,1.0,0.0
121674930,1,0,0.0,0.0,0.0,0.0,0.0,0.0
121516051,1,2,0.008283402681460933,0.0,0.0,0.0041084142394822,0.5,0.0
121516052,1,1,0.008261211280628756,-0.3333333333333333,0.0,0.008202839918050273,-0.3333333333333333,0.0
121462253,1,2,0.0035187239944521496,0.0,0.0,0.001754507628294036,0.33333333333333337,43.0
121462637,1,2,0.0035138696255201107,-0.3333333333333333,0.0,0.0017519648636153489,0.33333333333333337,33.0
121657052,1,0,2.3886469461545716e-05,0.047619047619047616,0.0,0.0,0.0,0.0
121479706,1,1,0.00517128987517337,0.0,0.0,0.005154184003698567,0.0,0.0
96733453,1,1,0.0051627369394359685,0.0,0.0,0.005145631067961165,-0.3333333333333333,0.0
121511295,1,1,0.007400369856680536,0.0,0.0,0.007360147942672214,0.0,0.0
121540452,1,2,0.005778085991678224,0.0,0.0,0.002858876560332871,0.33333333333333337,34.0
9001421,1,2,0.005748728617660656,-0.3333333333333333,0.0,0.00284611935097372,0.5,1.0
121711111,1,1,4.049356800165861e-05,0.0,0.0,5.345150976218937e-05,0.0,0.0
121464894,1,1,0.0037968099861303744,-0.3333333333333333,0.0,0.003944304915178701,0.0,0.0
118271721,1,1,0.0037895037895037892,0.0,0.0,0.00409454461396209,0.0,0.0
8994400,1,2,0.0014965325936199723,0.0,0.0,0.0008387656033287101,0.33333333333333337,0.0
121448866,1,2,0.0014961794897069977,-0.3333333333333333,0.0,0.0008366851595006935,0.5,33.5
121458678,1,1,0.003262135922330097,0.0,0.0,0.00325335182616736,0.0,0.0
71704798,1,1,0.0032577438742487285,0.0,0.0,0.0032522119900760676,0.0,0.0
8938716,11,8,7.95833101201257e-06,-0.029853479853479862,5.411954933140806,5.249577678779456e-06,0.08816287878787878,4.897384506039933
121711718,1,0,2.885346946307988e-05,0.15789473684210525,0.0,0.0,0.0,0.0
8889664,0,2,0.0,0.0,0.0,1.155802126675913e-07,0.875,3.5
87887360,1,0,0.0,-1.0,0.0,0.0,0.0,0.0
79044571,1,1,0.0021581137309292647,0.0,0.0,0.002089690245030051,0.0,0.0
121603865,1,1,0.002123901987979658,0.0,0.0,0.0020554785020804435,0.0,0.0
121498185,1,2,0.0002112607290600818,0.0,0.0,9.073046694405918e-05,0.33333333333333337,43.0
121498202,1,2,0.0001990291262135922,-0.3333333333333333,0.0,0.00018090761820535283,0.3205128205128205,76.5
121508131,1,2,0.007763291724456773,0.0,0.0,0.003853213129912159,0.16666666666666666,0.5
93603234,1,1,0.007743874248728617,-0.3333333333333333,0.0,0.007685390661118816,-0.3333333333333333,0.0
121496885,1,1,0.0003005085529357374,0.0,0.0,0.0002746185852981969,0.0,0.0
121496890,1,1,0.00028530611054882897,0.0,0.0,0.00025915883521061513,0.0,0.0
121446520,1,1,1.1326860841423948e-05,0.0,0.0,1.0875415406159742e-05,0.0,0.0
8842416,1,2,0.004354331215172639,0.0,0.0,0.0022740779961653744,0.48717948717948717,77.0
121540359,1,2,0.006024965325936199,-0.3333333333333333,0.0,0.003093273231622746,0.47560975609756095,19.5
121540360,1,1,0.0060004526023943495,-0.3333333333333333,0.0,0.005989345795171038,0.0,0.0
8892442,0,2,0.0,0.0,0.0,0.0,1.0,2.5
121744682,6,0,0.0,-1.0,1.4142135623730951,0.0,0.0,0.0
121551943,1,1,0.005196134645972833,0.0,0.0,0.005168515950069348,-0.3333333333333333,0.0
121551953,1,2,0.005199953767914932,0.0,0.0,0.002668601044410106,0.48717948717948717,77.0
63868850,0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
9008058,2,1,0.0,-1.0,0.5,0.0,0.5,0.0
121711523,1,1,0.0027080443828016642,0.0,0.0,0.00265210355987055,0.0,0.0
121711524,1,1,0.002674195230829535,0.0,0.0,0.0026179670192615174,0.0,0.0
121298042,0,1,0.0,0.0,0.0,0.0,-0.5,0.0
8900322,1,3,0.0,-1.0,0.0,3.0821390044691014e-07,0.5201465201465202,4.4969125210773475
121503644,1,2,0.008462320850670365,0.0,0.0,0.0042908141613643225,0.4696969696969697,15.5
121504168,1,1,0.00844429033749422,-0.3333333333333333,0.0,0.008491678224687932,0.0,0.0
121800866,0,1,0.0,0.0,0.0,0.0,1.0,0.0
8911997,1,1,2.0342117429496068e-05,0.0,0.0,1.872399445214979e-05,-0.3333333333333333,0.0
121656586,1,2,1.8511345372186795e-05,0.0,0.0,7.288842240298551e-06,0.5,0.5
121487563,1,1,0.00716458622283865,-0.3333333333333333,0.0,0.007143990962761189,0.0,0.0
40062979,1,1,0.007149329634766528,0.0,0.0,0.007266165842217622,0.0,0.0
118271740,1,1,0.005394128525196486,0.0,0.0,0.005509939898289413,-0.3333333333333333,0.0
8989094,1,2,0.0053900409887464905,0.0,0.0,0.0027452612112806286,0.33333333333333337,0.5
71705647,1,1,0.007942903374942209,0.0,0.0,0.00789343504392048,-0.3333333333333333,0.0
121540007,1,2,0.007918169209431345,0.0,0.0,0.003933656957928802,0.33333333333333337,33.0
88623313,1,1,0.0006033287101248265,-0.3333333333333333,0.0,0.0005864539990753583,-0.3333333333333333,0.0
121467474,1,1,0.00417128987517337,0.0,0.0,0.00415880721220527,-0.3333333333333333,0.0
121467989,1,2,0.00416504854368932,0.0,0.0,0.002075237512130716,0.33333333333333337,0.5
121850290,1,1,0.001984743411927878,0.0,0.0,0.0019098474341192786,0.0,0.0
88530171,1,1,0.0019472954230235783,0.0,0.0,0.001872399445214979,0.0,0.0
8998599,1,2,0.005712205270457698,0.0,0.0,0.0028422330097087377,0.5,0.5
8998593,3,0,0.0048941285251964855,-0.3333333333333333,0.0,0.0,0.0,0.0
29632029,1,1,0.005953074433656958,0.0,0.0,0.005901185512835998,0.0,0.0
121540414,1,1,0.0059241793804900595,0.0,0.0,0.005915857605177993,0.0,0.0
64394437,2,1,0.005358760980120203,-0.3333333333333333,0.0,0.0,1.0,0.0
121743442,2,0,0.001668515950069348,0.0,0.0,0.0,0.0,0.0
9000927,4,0,0.003367834026814609,-0.5,0.8660254037844386,0.0,0.0,0.0
121551917,1,2,0.005279667091964826,0.0,0.0,0.002611072584373555,0.5,0.0
112852382,2,0,0.0026422792417938046,-0.6666666666666666,1.0,0.0,0.0,0.0
121505883,1,2,0.0066883804747882416,0.0,0.0,0.0035145053166897823,0.48717948717948717,77.0
71699422,1,1,0.0067645083826313596,-0.3333333333333333,0.0,0.006814378178455848,-0.3333333333333333,0.0
118273658,1,1,0.000792417938049006,-0.3333333333333333,0.0,0.0007677580493114473,-0.3333333333333333,0.0
121490629,1,2,0.0007797041146555709,0.0,0.0,0.0003784413169526438,0.33333333333333337,0.5
115207646,1,1,0.006576618227103663,0.0,0.0,0.006584485548886843,0.0,0.0
79982801,1,1,0.006604484512251502,0.0,0.0,0.006611650485436893,0.0,0.0
8926782,1,2,2.311604253351826e-07,-0.3333333333333333,0.0,9.11400357520006e-06,0.3558823529411764,1.5
121656825,1,1,1.6181229773462781e-06,-0.5,0.0,4.627836343046699e-07,0.0,0.0
121656875,1,1,4.627836343046699e-07,0.0,0.0,0.0,1.0,0.0
111837263,3,2,0.0,-1.0,0.4714045207910317,2.311604253351826e-07,0.1904761904761905,2.0
121655229,1,2,0.0,0.2,0.0,0.0,1.0,0.0
121491130,1,1,0.007041146555709662,0.0,0.0,0.0070152565880721215,0.0,0.0
117764431,1,1,0.007028201571890892,0.0,0.0,0.007002311604253351,0.0,0.0
121477309,1,2,0.0010639395752664361,0.0,0.0,0.0006372515025427646,0.3205128205128205,76.5
8937835,0,13,0.0,0.0,0.0,6.572440810505837e-06,-0.24915917415917418,4.209035083170601
8935611,10,5,7.448096903334248e-06,-0.11950549450549453,5.491812087098392,1.3505626017887585e-05,0.14776942355889724,8.475848040166836
121657086,3,1,4.150343436933164e-06,-0.10833333333333334,5.436502143433364,2.0626927700436717e-06,0.3333333333333333,0.0
8994402,0,1,0.0,0.0,0.0,0.0,1.0,0.0
8994396,3,0,0.0004987264965689993,-0.7777777777777777,0.9428090415820634,0.0,0.0,0.0
9001452,1,2,0.005490291262135922,-0.3333333333333333,0.0,0.0027407535829865924,0.5,0.5
118271567,1,1,0.005468945598395437,-0.3333333333333333,0.0,0.005454692556634304,0.0,0.0
9001353,1,2,0.006981969486823856,0.0,0.0,0.0034507628294036057,0.5,0.5
9001347,1,0,0.006955154877484974,-0.3333333333333333,0.0,0.0,0.0,0.0
121675119,1,2,4.969949144706426e-05,0.0,0.0,2.3139181715233494e-05,0.5,0.5
106930409,1,1,4.8543689320388346e-05,-0.3333333333333333,0.0,5.409153952843273e-05,0.0,0.0
121458585,1,2,0.0007517337031900138,0.0,0.0,0.00047070041608876555,0.48717948717948717,77.0
9008026,1,2,0.0073287101248266295,-0.3333333333333333,0.0,0.003708400957591896,0.5,0.5
9008020,3,0,0.007687827371214641,-0.3333333333333333,0.0,0.0,0.0,0.0
121307616,0,2,0.0,0.0,0.0,2.429614080099517e-06,0.3129251700680272,23.0
8961739,1,2,0.0,-1.0,0.0,6.934812760055478e-07,0.43333333333333335,6.5
8940083,1,2,0.0067656033287101245,0.0,0.0,0.003434119278779473,0.33333333333333337,7.5
121503012,1,2,0.006187471104946832,0.0,0.0,0.0031791670889567327,0.48717948717948717,77.0
121849757,1,1,1.8030513176144244e-05,0.0,0.0,1.2020342117429496e-05,0.0,0.0
121849760,1,1,1.502542764678687e-05,0.0,0.0,9.015256588072122e-06,0.0,0.0
118268240,0,1,0.0,0.0,0.0,0.0,0.0,0.0
121386868,1,1,0.0,-1.0,0.0,0.0,1.0,0.0
118273640,1,1,0.0067293111419325004,0.0,0.0,0.006784408078906461,0.0,0.0
71429563,1,1,0.006717304451932284,0.0,0.0,0.006851048922246333,-0.3333333333333333,0.0
8948857,0,1,0.0,0.0,0.0,0.0,1.0,0.0
8948856,3,0,0.0020719679457543534,-0.7777777777777777,0.816496580927726,0.0,0.0,0.0
121657399,2,0,0.003146208969024503,-0.3333333333333333,0.0,0.0,0.0,0.0
121448882,1,2,0.001673370319001387,0.0,0.0,0.0009307096625057789,0.48717948717948717,77.0
121540193,1,1,0.007446833102172907,0.0,0.0,0.007395053166897827,0.0,0.0
71683904,1,1,0.007420943134535367,0.0,0.0,0.007369163199260286,0.0,0.0
121540324,1,2,0.006712898751733703,-0.3333333333333333,0.0,0.003345815996301433,0.33333333333333337,0.5
121657747,2,0,0.006684806859564141,-0.3333333333333333,0.0,0.0,0.0,0.0
8968994,1,2,0.0,-1.0,0.0,0.0,1.0,0.5
8968984,2,0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0
121486318,1,2,0.005461396208969024,0.0,0.0,0.002720642625982432,0.5,43.5
8990527,1,2,0.003846971798428109,0.0,0.0,0.0019151641239019879,0.5,0.0
8990518,2,0,0.004561239695543903,-0.3333333333333333,0.0,0.0,0.0,0.0
34208645,2,0,0.003991447064262598,-0.6666666666666666,1.0,0.0,0.0,0.0
121655382,1,2,0.0,-1.0,0.0,6.939440596398525e-07,0.16666666666666666,0.5
121810170,1,1,1.6181229773462781e-06,-0.3333333333333333,0.0,1.3869625520110956e-06,0.0,0.0
8996780,1,2,0.0010876098012020342,-0.3333333333333333,0.0,0.000545043425302325,0.33333333333333337,1.0
8996778,1,0,0.0010729638561353771,-0.3333333333333333,0.0,0.0,0.0,0.0
121505378,1,2,0.008348385371039092,0.0,0.0,0.004199877177223455,0.5,0.0
121505757,1,1,0.008428802588996764,-0.3333333333333333,0.0,0.008479195561719832,-0.3333333333333333,0.0
9002069,1,2,0.006476190476190476,0.0,0.0,0.0031994914470642624,0.5,0.0
121540301,1,1,0.006449144706426259,-0.3333333333333333,0.0,0.006371937124364308,-0.3333333333333333,0.0
8963754,0,3,0.0,0.0,0.0,7.7099753475158e-07,0.8534798534798536,4.898979485566356
121654959,1,0,0.0,-1.0,0.0,0.0,0.0,0.0
8942708,3,7,1.5563685962678908e-05,-0.10292397660818714,3.681787005729087,8.308720891745106e-06,0.21318800247371675,3.9538150008851565
16332620,8,2,5.011419071741586e-06,-0.10698051948051948,2.5495097567963922,7.109226110613073e-06,0.13636363636363635,0.5
8862234,0,2,0.0,0.0,0.0,6.934812760055478e-07,0.0,0.0
65236855,1,1,0.0,-1.0,0.0,4.623208506703652e-07,0.0,0.0
8864447,2,1,0.0,-1.0,0.5,0.0,1.0,0.0
121712652,1,0,2.3139181715233494e-07,0.3333333333333333,0.0,0.0,0.0,0.0
121501683,1,2,0.007779161500844348,0.0,0.0,0.004030688976077326,0.3205128205128205,76.5
121502250,1,2,0.00787424872861766,-0.3333333333333333,0.0,0.003982600260917413,0.5,43.5
15927887,0,1,0.0,0.0,0.0,0.0,1.0,0.0
121657477,2,0,0.0007992273364441649,-0.6666666666666666,1.0,0.0,0.0,0.0
53024886,1,1,0.0031056403143781782,0.0,0.0,0.0030335182616736014,0.0,0.0
88645761,1,1,0.00306957928802589,0.0,0.0,0.002997457235321313,0.0,0.0
121501695,1,2,0.008119047619047618,0.0,0.0,0.004177733790193336,0.4696969696969697,15.5
8841949,1,1,0.0032783171521035596,-0.3333333333333333,0.0,0.0032096625057790105,0.0,0.0
8842437,1,1,0.0032411003236245952,0.0,0.0,0.003178224687933426,-0.3333333333333333,0.0
123762346,0,1,0.0,0.0,0.0,0.0,1.0,0.0
8923819,2,12,0.0,-0.9166666666666667,0.5,6.625107879248533e-06,0.02000949901491697,4.509249752822894
121886359,1,2,0.0019528432732316226,-0.3333333333333333,0.0,0.0009237170596393897,0.5,9.0
118268263,1,1,0.004927415626444752,0.0,0.0,0.004917076114487117,0.0,0.0
71692568,1,1,0.004919787332408691,0.0,0.0,0.005055709662505779,0.0,0.0
8866987,1,2,0.0,-1.0,0.0,2.311604253351826e-07,0.5,1.0
8866984,1,1,0.0,-0.3333333333333333,0.0,2.311604253351826e-07,0.0,0.0
121496412,1,2,0.007546149940971947,0.0,0.0,0.0038154184003698563,0.5,43.5
86622932,1,1,0.0076481738326398515,-0.3333333333333333,0.0,0.007616273693943597,-0.3333333333333333,0.0
121501618,1,2,0.007990522422561257,-0.3333333333333333,0.0,0.004030035583433641,0.5,43.5
121699171,0,1,0.0,0.0,0.0,0.0,1.0,0.0
121886357,20,0,0.000930506674034182,-0.6395833333333333,3.1937438845342623,0.0,0.0,0.0
8992450,1,2,0.005498613037447989,0.0,0.0,0.002736439629643513,0.33333333333333337,0.5
9002597,1,2,0.005488210818307905,-0.3333333333333333,0.0,0.002790684234858992,0.5,1.0
118271722,1,1,0.00656342889352598,0.0,0.0,0.006673601479426722,0.0,0.0
118271380,1,1,0.006684928340268146,0.0,0.0,0.006662274618585298,0.0,0.0
121259972,1,1,1.3883509029140096e-05,0.0,0.0,1.502542764678687e-05,0.0,0.0
121262643,1,1,0.0005506241331484049,-0.3333333333333333,0.0,0.0005485436893203883,-0.3333333333333333,0.0
121262647,1,2,0.0005492371705963938,0.0,0.0,0.00027396791150836457,0.5,34.5
8900405,0,1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0
8900400,1,2,0.0,-1.0,0.0,0.0,1.0,1.5
121743499,0,2,0.0,0.0,0.0,0.0,1.0,0.0
117764195,2,0,0.0,-1.0,0.0,0.0,0.0,0.0
118269644,2,1,0.0,-1.0,0.5,0.0,1.0,0.0
121460875,1,2,0.0031324549237170597,0.0,0.0,0.0016556287563569117,0.48717948717948717,77.0
134646853,1,1,1.3869625520110956e-05,0.0,0.0,1.2944983818770225e-05,0.0,0.0
122644302,1,1,1.3407304669440591e-05,0.0,0.0,1.2495158126226087e-05,0.0,0.0
8937836,5,11,0.0,-0.5895238095238096,5.314132102234569,7.6217458680265496e-06,0.03714088941361669,5.927941958873129
121711747,1,1,3.2740938943977622e-06,-0.375,0.0,0.0,1.0,0.0
8991384,1,2,0.005353018298002116,0.0,0.0,0.002724803513638465,0.5,1.0
8991369,4,0,0.004773700827503416,-0.16666666666666666,0.0,0.0,0.0,0.0
45844046,1,1,0.005263291724456773,0.0,0.0,0.005261155746592639,-0.3333333333333333,0.0
121540318,1,2,0.005241256050317539,0.0,0.0,0.0026365002311604254,0.5,33.5
118273656,2,0,0.004214401294498382,-0.6666666666666666,1.0,0.0,0.0,0.0
121655131,0,1,0.0,0.0,0.0,0.00017498844197873323,0.9512195121951219,0.0
121463810,1,1,0.004125520110957004,0.0,0.0,0.004113499768839574,0.0,0.0
8931887,1,11,0.0,-1.0,0.0,2.0262757639635057e-06,-0.3076839826839827,5.483257763636444
121358050,1,2,0.0,-0.8333333333333334,0.0,2.167333306908878e-06,0.11538461538461539,4.5
121481774,1,1,0.00618469717984281,-0.3333333333333333,0.0,0.0061658977516582695,-0.3333333333333333,0.0
9001472,1,2,0.006170134073046694,0.0,0.0,0.0031423008769287087,0.5,1.0
121292188,0,2,0.0,0.0,0.0,0.0,0.375,3.0
134725600,1,1,0.0,-1.0,0.0,0.0,0.0,0.0
9005880,1,2,0.0004336282653434757,0.0,0.0,0.0002508090614886731,0.5,1.0
121262621,1,1,0.0005043920480813684,-0.3333333333333333,0.0,0.0005,0.0,0.0
121361172,4,6,5.364538850177076e-07,-0.725,2.29128784747792,2.401540800452575e-06,0.10036630036630038,5.887840577551898
121480984,1,2,0.005850973488513942,0.0,0.0,0.0031309238040629623,0.3030303030303031,15.0
121452535,1,2,0.0020030050855293574,0.0,0.0,0.0009987286176606565,0.5,33.5
35832242,1,1,0.0020004623208506704,-0.3333333333333333,0.0,0.001994914470642626,0.0,0.0
121540572,1,1,0.005335895303532844,-0.3333333333333333,0.0,0.005309292649098474,-0.3333333333333333,0.0
16641929,1,1,0.008421174294960702,0.0,0.0,0.008394895126286711,0.0,0.0
118265651,1,1,0.008403837263060564,0.0,0.0,0.008491616905856387,0.0,0.0
8933304,9,5,6.3933580559998145e-06,-0.025266237030942915,1.640535895581489,1.0753236446778901e-05,0.1733333333333333,4.758150901348127
8935147,2,0,8.669065925827234e-06,0.30952380952380953,0.5,0.0,0.0,0.0
8838903,2,1,0.0,-1.0,1.5,2.3139181715233494e-07,0.0,0.0
121655161,1,1,4.623208506703652e-07,0.3333333333333333,0.0,0.0,1.0,0.0
121711314,1,1,0.0,-1.0,0.0,0.0,1.0,0.0
9112496,1,0,2.311604253351826e-07,0.0,0.0,0.0,0.0,0.0
121379113,0,1,0.0,0.0,0.0,0.0,1.0,0.0
121711016,2,0,0.0009764216366158113,-0.6666666666666666,1.0,0.0,0.0,0.0
121657060,5,5,7.994172648345962e-06,0.125021645021645,2.0976176963403033,7.292052437683506e-07,0.22666666666666666,1.9390719429665317
121657063,3,1,1.2701640560923952e-05,0.10678210678210677,4.96655480858378,2.2741782797261294e-06,0.8666666666666667,0.0
121603839,1,1,0.002382570503929727,0.0,0.0,0.002317851832414939,-0.3333333333333333,0.0
121603842,1,2,0.0023490522422561257,0.0,0.0,0.0011486361534905223,0.5,43.5
121810154,0,1,0.0,0.0,0.0,9.255672686093398e-07,0.0,0.0
121810160,1,1,0.0,-1.0,0.0,1.3869625520110956e-06,0.0,0.0
121540476,1,1,0.006371243643088303,0.0,0.0,0.006376695697084047,0.0,0.0
121540478,1,1,0.006349622854477223,0.0,0.0,0.006396902450300508,-0.3333333333333333,0.0
121674867,1,0,0.0,-1.0,0.0,0.0,0.0,0.0
28424005,2,0,0.0012070041608876559,-0.3333333333333333,0.0,0.0,0.0,0.0
9001489,3,0,0.003843937634660396,-0.3333333333333333,0.0,0.0,0.0,0.0
8993605,0,1,0.0,0.0,0.0,0.0,1.0,0.0
8993599,4,0,0.00322792417938049,-0.49999999999999994,0.8660254037844386,0.0,0.0,0.0
87940655,1,1,0.0,-1.0,0.0,0.0,-0.3333333333333333,0.0
121319349,1,2,0.0,0.0,0.0,0.0,0.5,0.5
118269954,1,1,0.007853213129912159,-0.3333333333333333,0.0,0.007919556171983356,0.0,0.0
87921688,1,1,0.00784279425056124,0.0,0.0,0.007901063337956541,0.0,0.0
121711462,1,1,0.001466019417475728,0.0,0.0,0.001396208969024503,0.0,0.0
121711465,1,1,0.0014311141932501156,0.0,0.0,0.0013613037447988904,0.0,0.0
